AuthorID,Author,Date,Content,Attachments,Reactions
"1247936406936883293","ifuckedup007_28104","2025-03-23T17:24:57.3130000+00:00","How to kill an ideology totally, what is the most effective way to achieve this goal? What do you guys come up  with?","",""
"595261388579143712","owenzedd","2025-03-23T17:26:34.6400000+00:00","What ideology do you want to use this on?","",""
"1247936406936883293","ifuckedup007_28104","2025-03-23T17:59:37.2450000+00:00","None cause im lazy and why would i do that im just a civie, just want to know what idea can others conjure to achieve that goal hypothetically","",""
"412926738298044431","jaxxxxxxyyyy","2025-03-23T18:40:20.2230000+00:00","a revolution","",""
"412926738298044431","jaxxxxxxyyyy","2025-03-23T18:40:44.6650000+00:00","that is just the most plain and simple way, but very bloody and hardest method to enact a total killing of an ideology","",""
"412926738298044431","jaxxxxxxyyyy","2025-03-23T18:40:52.1710000+00:00","at least by the surface level first","",""
"1330390051351433288","shibol","2025-03-23T21:57:53.7840000+00:00","Its very hard to kill an ideology even through force, people may die but ideas live on forever.","",""
"412926738298044431","jaxxxxxxyyyy","2025-03-24T03:12:22.1040000+00:00","Yeah, that is why even with a revolution you can only kill the surface","",""
"412926738298044431","jaxxxxxxyyyy","2025-03-24T03:12:28.1030000+00:00","The real problem is changing it","",""
"412926738298044431","jaxxxxxxyyyy","2025-03-24T03:12:44.8110000+00:00","You have to change the people's mindset, and usually it took generations to do so","",""
"882111176006328440","nerosalt","2025-03-24T05:57:35.6140000+00:00","ya cant","",""
"882111176006328440","nerosalt","2025-03-24T05:57:47.2780000+00:00","ideologies are like cockroaches","",""
"595261388579143712","owenzedd","2025-03-24T05:58:15.7310000+00:00","Or Pandora box","",""
"882111176006328440","nerosalt","2025-03-24T06:02:47.3000000+00:00","yes","",""
"412926738298044431","jaxxxxxxyyyy","2025-03-24T06:08:47.5040000+00:00","Ye, even if you killed it after generations, it will come back once someone discovered the ideas","",""
"412926738298044431","jaxxxxxxyyyy","2025-03-24T06:09:11.9710000+00:00","The only way to ensure it will be wiped out if there is a total annihilation such as wiping out people and its history from the books","",""
"412926738298044431","jaxxxxxxyyyy","2025-03-24T06:09:26.3440000+00:00","But that will usually be very costly attempt to do so","",""
"843005270200156160","kaviarormonroe","2025-03-24T06:36:48.2170000+00:00","https://tenor.com/view/zizek-slavoj-ideology-trash-can-gif-5623795","",""
"843005270200156160","kaviarormonroe","2025-03-24T06:36:56.1690000+00:00","https://tenor.com/view/slavoj-zizek-trascan-ideology-trashcan-gif-5623796","",""
"412926738298044431","jaxxxxxxyyyy","2025-03-24T07:16:42.4060000+00:00","Real","",""
